"SubID","Block","Trial","Condition","TestDuration","Long","Exp"
"11",1,1,"Fix-2nd",600,0,"Exp2"
"11",1,6,"Fix-2nd",450,1,"Exp2"
"11",1,55,"Fix-2nd",1050,0,"Exp2"
"11",1,61,"Fix-2nd",300,0,"Exp2"
"11",1,62,"Fix-2nd",900,1,"Exp2"
"11",1,73,"Fix-2nd",750,0,"Exp2"
"11",1,75,"Fix-2nd",1050,0,"Exp2"
"11",1,87,"Fix-2nd",600,0,"Exp2"
"11",1,97,"Fix-2nd",450,1,"Exp2"
"11",1,102,"Fix-2nd",900,1,"Exp2"
"11",1,103,"Fix-2nd",900,0,"Exp2"
"11",1,106,"Fix-2nd",750,0,"Exp2"
"11",1,109,"Fix-2nd",750,1,"Exp2"
"11",1,111,"Fix-2nd",150,0,"Exp2"
"11",1,114,"Fix-2nd",750,1,"Exp2"
"11",1,123,"Fix-2nd",1050,1,"Exp2"
"11",1,124,"Fix-2nd",600,1,"Exp2"
"11",1,125,"Fix-2nd",1050,1,"Exp2"
"11",1,33,"Fix-2nd",450,0,"Exp2"
"11",1,34,"Fix-2nd",1050,1,"Exp2"
"11",2,2,"Sac-2nd",1050,1,"Exp2"
"11",2,3,"Sac-2nd",900,0,"Exp2"
"11",2,4,"Sac-2nd",750,0,"Exp2"
"11",2,6,"Sac-2nd",900,1,"Exp2"
"11",2,7,"Sac-2nd",750,1,"Exp2"
"11",2,8,"Sac-2nd",150,0,"Exp2"
"11",2,9,"Sac-2nd",1050,1,"Exp2"
"11",2,10,"Sac-2nd",1050,1,"Exp2"
"11",2,11,"Sac-2nd",600,0,"Exp2"
"11",2,13,"Sac-2nd",150,1,"Exp2"
"11",2,14,"Sac-2nd",150,0,"Exp2"
"11",2,15,"Sac-2nd",450,0,"Exp2"
"11",2,16,"Sac-2nd",600,0,"Exp2"
"11",2,17,"Sac-2nd",750,1,"Exp2"
"11",2,18,"Sac-2nd",1050,1,"Exp2"
"11",2,19,"Sac-2nd",300,0,"Exp2"
"11",2,20,"Sac-2nd",750,1,"Exp2"
"11",2,21,"Sac-2nd",150,0,"Exp2"
"11",2,22,"Sac-2nd",1050,1,"Exp2"
"11",2,23,"Sac-2nd",150,0,"Exp2"
"11",2,24,"Sac-2nd",450,0,"Exp2"
"11",2,25,"Sac-2nd",900,0,"Exp2"
"11",2,26,"Sac-2nd",750,0,"Exp2"
"11",2,27,"Sac-2nd",1050,0,"Exp2"
"11",2,28,"Sac-2nd",300,0,"Exp2"
"11",2,29,"Sac-2nd",450,0,"Exp2"
"11",2,30,"Sac-2nd",300,1,"Exp2"
"11",2,31,"Sac-2nd",300,0,"Exp2"
"11",2,32,"Sac-2nd",300,0,"Exp2"
"11",2,33,"Sac-2nd",900,0,"Exp2"
"11",2,34,"Sac-2nd",600,0,"Exp2"
"11",2,35,"Sac-2nd",150,0,"Exp2"
"11",2,36,"Sac-2nd",450,1,"Exp2"
"11",2,37,"Sac-2nd",900,0,"Exp2"
"11",2,38,"Sac-2nd",1050,0,"Exp2"
"11",2,39,"Sac-2nd",900,0,"Exp2"
"11",2,40,"Sac-2nd",600,0,"Exp2"
"11",2,41,"Sac-2nd",1050,1,"Exp2"
"11",2,42,"Sac-2nd",1050,1,"Exp2"
"11",2,43,"Sac-2nd",900,1,"Exp2"
"11",2,44,"Sac-2nd",300,0,"Exp2"
"11",2,45,"Sac-2nd",900,1,"Exp2"
"11",2,46,"Sac-2nd",300,0,"Exp2"
"11",2,47,"Sac-2nd",750,1,"Exp2"
"11",2,48,"Sac-2nd",1050,0,"Exp2"
"11",2,49,"Sac-2nd",450,0,"Exp2"
"11",2,50,"Sac-2nd",900,0,"Exp2"
"11",2,51,"Sac-2nd",450,1,"Exp2"
"11",2,52,"Sac-2nd",1050,1,"Exp2"
"11",2,53,"Sac-2nd",600,1,"Exp2"
"11",2,54,"Sac-2nd",150,1,"Exp2"
"11",2,55,"Sac-2nd",450,0,"Exp2"
"11",2,56,"Sac-2nd",450,0,"Exp2"
"11",2,57,"Sac-2nd",1050,0,"Exp2"
"11",2,58,"Sac-2nd",750,1,"Exp2"
"11",2,59,"Sac-2nd",750,1,"Exp2"
"11",2,60,"Sac-2nd",750,1,"Exp2"
"11",2,61,"Sac-2nd",1050,1,"Exp2"
"11",2,62,"Sac-2nd",750,1,"Exp2"
"11",2,63,"Sac-2nd",300,0,"Exp2"
"11",2,64,"Sac-2nd",900,1,"Exp2"
"11",2,65,"Sac-2nd",450,0,"Exp2"
"11",2,66,"Sac-2nd",150,0,"Exp2"
"11",2,67,"Sac-2nd",450,0,"Exp2"
"11",2,69,"Sac-2nd",150,1,"Exp2"
"11",2,70,"Sac-2nd",600,0,"Exp2"
"11",2,71,"Sac-2nd",300,0,"Exp2"
"11",2,72,"Sac-2nd",600,0,"Exp2"
"11",2,73,"Sac-2nd",450,1,"Exp2"
"11",2,74,"Sac-2nd",900,1,"Exp2"
"11",2,75,"Sac-2nd",600,0,"Exp2"
"11",2,76,"Sac-2nd",300,0,"Exp2"
"11",2,77,"Sac-2nd",600,0,"Exp2"
"11",2,78,"Sac-2nd",1050,0,"Exp2"
"11",2,81,"Sac-2nd",1050,1,"Exp2"
"11",2,82,"Sac-2nd",1050,0,"Exp2"
"11",2,83,"Sac-2nd",750,1,"Exp2"
"11",2,84,"Sac-2nd",300,0,"Exp2"
"11",2,85,"Sac-2nd",150,0,"Exp2"
"11",2,86,"Sac-2nd",600,1,"Exp2"
"11",2,87,"Sac-2nd",300,0,"Exp2"
"11",2,89,"Sac-2nd",300,0,"Exp2"
"11",2,90,"Sac-2nd",600,1,"Exp2"
"11",2,91,"Sac-2nd",300,1,"Exp2"
"11",2,92,"Sac-2nd",450,0,"Exp2"
"11",2,93,"Sac-2nd",1050,0,"Exp2"
"11",2,95,"Sac-2nd",150,0,"Exp2"
"11",2,96,"Sac-2nd",900,1,"Exp2"
"11",2,98,"Sac-2nd",750,1,"Exp2"
"11",2,99,"Sac-2nd",750,0,"Exp2"
"11",2,100,"Sac-2nd",750,1,"Exp2"
"11",2,101,"Sac-2nd",450,1,"Exp2"
"11",2,102,"Sac-2nd",150,0,"Exp2"
"11",2,103,"Sac-2nd",900,0,"Exp2"
"11",2,104,"Sac-2nd",450,0,"Exp2"
"11",2,105,"Sac-2nd",600,0,"Exp2"
"11",2,107,"Sac-2nd",450,0,"Exp2"
"11",2,108,"Sac-2nd",750,0,"Exp2"
"11",2,109,"Sac-2nd",600,1,"Exp2"
"11",2,110,"Sac-2nd",450,0,"Exp2"
"11",2,111,"Sac-2nd",450,1,"Exp2"
"11",2,113,"Sac-2nd",150,0,"Exp2"
"11",2,114,"Sac-2nd",900,1,"Exp2"
"11",2,115,"Sac-2nd",750,0,"Exp2"
"11",2,116,"Sac-2nd",600,1,"Exp2"
"11",2,117,"Sac-2nd",150,0,"Exp2"
"11",2,119,"Sac-2nd",900,0,"Exp2"
"11",2,120,"Sac-2nd",750,1,"Exp2"
"11",2,121,"Sac-2nd",300,1,"Exp2"
"11",2,122,"Sac-2nd",300,0,"Exp2"
"11",2,123,"Sac-2nd",600,1,"Exp2"
"11",2,124,"Sac-2nd",150,0,"Exp2"
"11",2,125,"Sac-2nd",1050,1,"Exp2"
"11",2,126,"Sac-2nd",300,0,"Exp2"
"11",2,127,"Sac-2nd",900,0,"Exp2"
"11",2,128,"Sac-2nd",150,1,"Exp2"
"11",2,129,"Sac-2nd",150,1,"Exp2"
"11",2,130,"Sac-2nd",450,0,"Exp2"
"11",2,131,"Sac-2nd",150,1,"Exp2"
"11",2,132,"Sac-2nd",900,0,"Exp2"
"11",2,133,"Sac-2nd",600,1,"Exp2"
"11",2,134,"Sac-2nd",750,1,"Exp2"
"11",2,136,"Sac-2nd",750,0,"Exp2"
"11",2,137,"Sac-2nd",600,1,"Exp2"
"11",2,139,"Sac-2nd",1050,1,"Exp2"
"11",2,1,"Sac-2nd",300,0,"Exp2"
"11",2,5,"Sac-2nd",900,1,"Exp2"
"11",2,12,"Sac-2nd",450,1,"Exp2"
"11",2,68,"Sac-2nd",1050,1,"Exp2"
"11",2,79,"Sac-2nd",600,0,"Exp2"
"11",2,80,"Sac-2nd",900,0,"Exp2"
"11",2,88,"Sac-2nd",750,1,"Exp2"
"11",2,97,"Sac-2nd",600,1,"Exp2"
"11",2,106,"Sac-2nd",150,0,"Exp2"
"11",2,112,"Sac-2nd",900,0,"Exp2"
"11",2,135,"Sac-2nd",300,0,"Exp2"
"11",2,138,"Sac-2nd",600,1,"Exp2"
"11",2,140,"Sac-2nd",450,0,"Exp2"
"11",2,94,"Sac-2nd",150,0,"Exp2"
"11",2,118,"Sac-2nd",300,0,"Exp2"
"11",3,2,"Sac-1st",600,1,"Exp2"
"11",3,3,"Sac-1st",600,1,"Exp2"
"11",3,4,"Sac-1st",150,0,"Exp2"
"11",3,5,"Sac-1st",150,0,"Exp2"
"11",3,6,"Sac-1st",900,0,"Exp2"
"11",3,7,"Sac-1st",1050,1,"Exp2"
"11",3,8,"Sac-1st",750,0,"Exp2"
"11",3,9,"Sac-1st",600,1,"Exp2"
"11",3,11,"Sac-1st",900,1,"Exp2"
"11",3,12,"Sac-1st",1050,1,"Exp2"
"11",3,13,"Sac-1st",300,0,"Exp2"
"11",3,14,"Sac-1st",750,1,"Exp2"
"11",3,15,"Sac-1st",150,0,"Exp2"
"11",3,16,"Sac-1st",300,0,"Exp2"
"11",3,17,"Sac-1st",900,1,"Exp2"
"11",3,18,"Sac-1st",450,0,"Exp2"
"11",3,19,"Sac-1st",600,0,"Exp2"
"11",3,20,"Sac-1st",750,1,"Exp2"
"11",3,21,"Sac-1st",450,0,"Exp2"
"11",3,22,"Sac-1st",600,0,"Exp2"
"11",3,23,"Sac-1st",750,0,"Exp2"
"11",3,24,"Sac-1st",150,1,"Exp2"
"11",3,25,"Sac-1st",300,0,"Exp2"
"11",3,26,"Sac-1st",150,0,"Exp2"
"11",3,27,"Sac-1st",1050,1,"Exp2"
"11",3,28,"Sac-1st",150,0,"Exp2"
"11",3,30,"Sac-1st",150,0,"Exp2"
"11",3,31,"Sac-1st",300,0,"Exp2"
"11",3,32,"Sac-1st",900,1,"Exp2"
"11",3,33,"Sac-1st",450,0,"Exp2"
"11",3,34,"Sac-1st",450,0,"Exp2"
"11",3,35,"Sac-1st",1050,0,"Exp2"
"11",3,36,"Sac-1st",600,1,"Exp2"
"11",3,37,"Sac-1st",300,0,"Exp2"
"11",3,38,"Sac-1st",750,1,"Exp2"
"11",3,39,"Sac-1st",750,0,"Exp2"
"11",3,40,"Sac-1st",1050,0,"Exp2"
"11",3,41,"Sac-1st",300,0,"Exp2"
"11",3,42,"Sac-1st",600,0,"Exp2"
"11",3,43,"Sac-1st",1050,0,"Exp2"
"11",3,44,"Sac-1st",600,1,"Exp2"
"11",3,45,"Sac-1st",600,0,"Exp2"
"11",3,46,"Sac-1st",900,1,"Exp2"
"11",3,47,"Sac-1st",300,0,"Exp2"
"11",3,48,"Sac-1st",450,0,"Exp2"
"11",3,49,"Sac-1st",150,0,"Exp2"
"11",3,50,"Sac-1st",1050,1,"Exp2"
"11",3,51,"Sac-1st",1050,1,"Exp2"
"11",3,52,"Sac-1st",1050,1,"Exp2"
"11",3,53,"Sac-1st",300,0,"Exp2"
"11",3,54,"Sac-1st",450,0,"Exp2"
"11",3,55,"Sac-1st",150,0,"Exp2"
"11",3,56,"Sac-1st",300,1,"Exp2"
"11",3,58,"Sac-1st",900,1,"Exp2"
"11",3,59,"Sac-1st",1050,1,"Exp2"
"11",3,60,"Sac-1st",750,0,"Exp2"
"11",3,61,"Sac-1st",150,0,"Exp2"
"11",3,62,"Sac-1st",900,0,"Exp2"
"11",3,63,"Sac-1st",750,1,"Exp2"
"11",3,64,"Sac-1st",750,0,"Exp2"
"11",3,65,"Sac-1st",1050,1,"Exp2"
"11",3,66,"Sac-1st",300,0,"Exp2"
"11",3,67,"Sac-1st",450,0,"Exp2"
"11",3,68,"Sac-1st",900,0,"Exp2"
"11",3,69,"Sac-1st",750,0,"Exp2"
"11",3,70,"Sac-1st",750,0,"Exp2"
"11",3,71,"Sac-1st",450,0,"Exp2"
"11",3,73,"Sac-1st",900,1,"Exp2"
"11",3,74,"Sac-1st",300,0,"Exp2"
"11",3,75,"Sac-1st",900,0,"Exp2"
"11",3,77,"Sac-1st",300,0,"Exp2"
"11",3,78,"Sac-1st",150,0,"Exp2"
"11",3,79,"Sac-1st",450,0,"Exp2"
"11",3,80,"Sac-1st",750,0,"Exp2"
"11",3,81,"Sac-1st",600,1,"Exp2"
"11",3,82,"Sac-1st",900,1,"Exp2"
"11",3,83,"Sac-1st",300,0,"Exp2"
"11",3,84,"Sac-1st",750,1,"Exp2"
"11",3,85,"Sac-1st",450,0,"Exp2"
"11",3,86,"Sac-1st",150,0,"Exp2"
"11",3,87,"Sac-1st",450,0,"Exp2"
"11",3,88,"Sac-1st",450,0,"Exp2"
"11",3,89,"Sac-1st",750,1,"Exp2"
"11",3,90,"Sac-1st",450,1,"Exp2"
"11",3,91,"Sac-1st",750,0,"Exp2"
"11",3,92,"Sac-1st",900,0,"Exp2"
"11",3,93,"Sac-1st",1050,1,"Exp2"
"11",3,95,"Sac-1st",600,0,"Exp2"
"11",3,96,"Sac-1st",900,1,"Exp2"
"11",3,97,"Sac-1st",300,0,"Exp2"
"11",3,98,"Sac-1st",600,0,"Exp2"
"11",3,100,"Sac-1st",900,1,"Exp2"
"11",3,101,"Sac-1st",150,0,"Exp2"
"11",3,102,"Sac-1st",300,0,"Exp2"
"11",3,103,"Sac-1st",150,0,"Exp2"
"11",3,104,"Sac-1st",900,0,"Exp2"
"11",3,105,"Sac-1st",600,0,"Exp2"
"11",3,106,"Sac-1st",750,1,"Exp2"
"11",3,107,"Sac-1st",150,0,"Exp2"
"11",3,108,"Sac-1st",150,0,"Exp2"
"11",3,109,"Sac-1st",750,1,"Exp2"
"11",3,110,"Sac-1st",1050,1,"Exp2"
"11",3,111,"Sac-1st",600,1,"Exp2"
"11",3,112,"Sac-1st",1050,1,"Exp2"
"11",3,113,"Sac-1st",300,0,"Exp2"
"11",3,115,"Sac-1st",750,0,"Exp2"
"11",3,116,"Sac-1st",300,1,"Exp2"
"11",3,117,"Sac-1st",600,1,"Exp2"
"11",3,118,"Sac-1st",450,1,"Exp2"
"11",3,119,"Sac-1st",300,0,"Exp2"
"11",3,120,"Sac-1st",450,1,"Exp2"
"11",3,121,"Sac-1st",150,0,"Exp2"
"11",3,122,"Sac-1st",1050,1,"Exp2"
"11",3,124,"Sac-1st",900,1,"Exp2"
"11",3,127,"Sac-1st",1050,1,"Exp2"
"11",3,129,"Sac-1st",450,1,"Exp2"
"11",3,131,"Sac-1st",150,0,"Exp2"
"11",3,132,"Sac-1st",1050,1,"Exp2"
"11",3,133,"Sac-1st",450,1,"Exp2"
"11",3,134,"Sac-1st",300,1,"Exp2"
"11",3,135,"Sac-1st",300,1,"Exp2"
"11",3,136,"Sac-1st",600,1,"Exp2"
"11",3,137,"Sac-1st",450,1,"Exp2"
"11",3,138,"Sac-1st",600,0,"Exp2"
"11",3,139,"Sac-1st",450,0,"Exp2"
"11",3,140,"Sac-1st",600,1,"Exp2"
"11",3,1,"Sac-1st",600,1,"Exp2"
"11",3,10,"Sac-1st",450,0,"Exp2"
"11",3,29,"Sac-1st",600,0,"Exp2"
"11",3,57,"Sac-1st",1050,1,"Exp2"
"11",3,72,"Sac-1st",900,1,"Exp2"
"11",3,76,"Sac-1st",900,0,"Exp2"
"11",3,94,"Sac-1st",900,1,"Exp2"
"11",3,99,"Sac-1st",1050,1,"Exp2"
"11",3,114,"Sac-1st",750,0,"Exp2"
"11",3,123,"Sac-1st",150,0,"Exp2"
"11",3,126,"Sac-1st",150,0,"Exp2"
"11",3,128,"Sac-1st",1050,1,"Exp2"
"11",3,130,"Sac-1st",900,1,"Exp2"
"11",3,125,"Sac-1st",750,0,"Exp2"
"11",4,2,"Fix-1st",450,1,"Exp2"
"11",4,3,"Fix-1st",450,0,"Exp2"
"11",4,4,"Fix-1st",600,1,"Exp2"
"11",4,5,"Fix-1st",150,1,"Exp2"
"11",4,6,"Fix-1st",750,1,"Exp2"
"11",4,7,"Fix-1st",300,0,"Exp2"
"11",4,8,"Fix-1st",900,1,"Exp2"
"11",4,9,"Fix-1st",150,0,"Exp2"
"11",4,10,"Fix-1st",900,1,"Exp2"
"11",4,11,"Fix-1st",750,0,"Exp2"
"11",4,12,"Fix-1st",600,1,"Exp2"
"11",4,13,"Fix-1st",450,1,"Exp2"
"11",4,14,"Fix-1st",150,0,"Exp2"
"11",4,15,"Fix-1st",300,0,"Exp2"
"11",4,16,"Fix-1st",1050,1,"Exp2"
"11",4,17,"Fix-1st",150,0,"Exp2"
"11",4,18,"Fix-1st",150,0,"Exp2"
"11",4,21,"Fix-1st",600,0,"Exp2"
"11",4,22,"Fix-1st",600,1,"Exp2"
"11",4,23,"Fix-1st",750,1,"Exp2"
"11",4,24,"Fix-1st",300,0,"Exp2"
"11",4,25,"Fix-1st",600,0,"Exp2"
"11",4,26,"Fix-1st",600,1,"Exp2"
"11",4,27,"Fix-1st",1050,0,"Exp2"
"11",4,28,"Fix-1st",750,1,"Exp2"
"11",4,29,"Fix-1st",600,1,"Exp2"
"11",4,30,"Fix-1st",750,1,"Exp2"
"11",4,31,"Fix-1st",900,1,"Exp2"
"11",4,32,"Fix-1st",150,0,"Exp2"
"11",4,33,"Fix-1st",600,0,"Exp2"
"11",4,34,"Fix-1st",1050,1,"Exp2"
"11",4,35,"Fix-1st",600,0,"Exp2"
"11",4,37,"Fix-1st",900,1,"Exp2"
"11",4,38,"Fix-1st",600,1,"Exp2"
"11",4,39,"Fix-1st",750,0,"Exp2"
"11",4,40,"Fix-1st",1050,1,"Exp2"
"11",4,42,"Fix-1st",750,1,"Exp2"
"11",4,43,"Fix-1st",450,0,"Exp2"
"11",4,44,"Fix-1st",150,0,"Exp2"
"11",4,45,"Fix-1st",300,0,"Exp2"
"11",4,46,"Fix-1st",750,0,"Exp2"
"11",4,47,"Fix-1st",900,1,"Exp2"
"11",4,48,"Fix-1st",450,0,"Exp2"
"11",4,49,"Fix-1st",150,0,"Exp2"
"11",4,50,"Fix-1st",300,0,"Exp2"
"11",4,51,"Fix-1st",600,0,"Exp2"
"11",4,52,"Fix-1st",750,1,"Exp2"
"11",4,53,"Fix-1st",300,0,"Exp2"
"11",4,54,"Fix-1st",600,1,"Exp2"
"11",4,55,"Fix-1st",450,1,"Exp2"
"11",4,56,"Fix-1st",900,0,"Exp2"
"11",4,57,"Fix-1st",300,0,"Exp2"
"11",4,58,"Fix-1st",1050,1,"Exp2"
"11",4,59,"Fix-1st",600,0,"Exp2"
"11",4,60,"Fix-1st",300,0,"Exp2"
"11",4,61,"Fix-1st",750,0,"Exp2"
"11",4,62,"Fix-1st",1050,1,"Exp2"
"11",4,63,"Fix-1st",750,1,"Exp2"
"11",4,64,"Fix-1st",450,0,"Exp2"
"11",4,65,"Fix-1st",150,0,"Exp2"
"11",4,66,"Fix-1st",150,0,"Exp2"
"11",4,69,"Fix-1st",1050,1,"Exp2"
"11",4,71,"Fix-1st",150,1,"Exp2"
"11",4,73,"Fix-1st",450,0,"Exp2"
"11",4,74,"Fix-1st",150,0,"Exp2"
"11",4,75,"Fix-1st",450,0,"Exp2"
"11",4,76,"Fix-1st",750,0,"Exp2"
"11",4,77,"Fix-1st",750,1,"Exp2"
"11",4,78,"Fix-1st",450,0,"Exp2"
"11",4,79,"Fix-1st",600,1,"Exp2"
"11",4,80,"Fix-1st",750,1,"Exp2"
"11",4,81,"Fix-1st",300,1,"Exp2"
"11",4,82,"Fix-1st",1050,0,"Exp2"
"11",4,83,"Fix-1st",1050,1,"Exp2"
"11",4,84,"Fix-1st",150,0,"Exp2"
"11",4,85,"Fix-1st",900,1,"Exp2"
"11",4,86,"Fix-1st",600,1,"Exp2"
"11",4,87,"Fix-1st",900,0,"Exp2"
"11",4,88,"Fix-1st",450,1,"Exp2"
"11",4,89,"Fix-1st",150,0,"Exp2"
"11",4,90,"Fix-1st",750,1,"Exp2"
"11",4,92,"Fix-1st",450,0,"Exp2"
"11",4,94,"Fix-1st",450,0,"Exp2"
"11",4,96,"Fix-1st",900,1,"Exp2"
"11",4,97,"Fix-1st",450,1,"Exp2"
"11",4,98,"Fix-1st",300,0,"Exp2"
"11",4,99,"Fix-1st",600,1,"Exp2"
"11",4,102,"Fix-1st",750,0,"Exp2"
"11",4,103,"Fix-1st",450,0,"Exp2"
"11",4,104,"Fix-1st",450,0,"Exp2"
"11",4,105,"Fix-1st",900,0,"Exp2"
"11",4,106,"Fix-1st",900,0,"Exp2"
"11",4,107,"Fix-1st",600,0,"Exp2"
"11",4,108,"Fix-1st",900,0,"Exp2"
"11",4,109,"Fix-1st",300,1,"Exp2"
"11",4,110,"Fix-1st",900,0,"Exp2"
"11",4,111,"Fix-1st",150,0,"Exp2"
"11",4,112,"Fix-1st",450,0,"Exp2"
"11",4,113,"Fix-1st",900,1,"Exp2"
"11",4,116,"Fix-1st",1050,1,"Exp2"
"11",4,117,"Fix-1st",1050,0,"Exp2"
"11",4,118,"Fix-1st",300,0,"Exp2"
"11",4,119,"Fix-1st",750,1,"Exp2"
"11",4,120,"Fix-1st",600,0,"Exp2"
"11",4,121,"Fix-1st",750,0,"Exp2"
"11",4,122,"Fix-1st",450,0,"Exp2"
"11",4,123,"Fix-1st",750,0,"Exp2"
"11",4,124,"Fix-1st",900,1,"Exp2"
"11",4,125,"Fix-1st",1050,0,"Exp2"
"11",4,126,"Fix-1st",750,0,"Exp2"
"11",4,127,"Fix-1st",150,0,"Exp2"
"11",4,128,"Fix-1st",300,1,"Exp2"
"11",4,129,"Fix-1st",150,0,"Exp2"
"11",4,130,"Fix-1st",600,0,"Exp2"
"11",4,131,"Fix-1st",300,0,"Exp2"
"11",4,132,"Fix-1st",1050,1,"Exp2"
"11",4,133,"Fix-1st",300,1,"Exp2"
"11",4,134,"Fix-1st",1050,1,"Exp2"
"11",4,135,"Fix-1st",600,0,"Exp2"
"11",4,136,"Fix-1st",300,1,"Exp2"
"11",4,137,"Fix-1st",900,0,"Exp2"
"11",4,138,"Fix-1st",450,1,"Exp2"
"11",4,139,"Fix-1st",300,1,"Exp2"
"11",4,140,"Fix-1st",300,0,"Exp2"
"11",4,19,"Fix-1st",1050,0,"Exp2"
"11",4,20,"Fix-1st",450,1,"Exp2"
"11",4,36,"Fix-1st",900,0,"Exp2"
"11",4,41,"Fix-1st",1050,1,"Exp2"
"11",4,67,"Fix-1st",150,0,"Exp2"
"11",4,68,"Fix-1st",1050,1,"Exp2"
"11",4,70,"Fix-1st",300,0,"Exp2"
"11",4,72,"Fix-1st",1050,1,"Exp2"
"11",4,93,"Fix-1st",1050,0,"Exp2"
"11",4,95,"Fix-1st",300,0,"Exp2"
"11",4,100,"Fix-1st",1050,1,"Exp2"
"11",4,101,"Fix-1st",900,0,"Exp2"
"11",4,114,"Fix-1st",150,0,"Exp2"
"11",4,115,"Fix-1st",150,0,"Exp2"
"11",4,1,"Fix-1st",900,1,"Exp2"
"11",4,91,"Fix-1st",900,1,"Exp2"
"12",1,1,"Fix-2nd",1050,1,"Exp2"
"12",1,2,"Fix-2nd",900,1,"Exp2"
"12",1,3,"Fix-2nd",150,0,"Exp2"
"12",1,4,"Fix-2nd",1050,1,"Exp2"
"12",1,5,"Fix-2nd",900,1,"Exp2"
"12",1,6,"Fix-2nd",450,0,"Exp2"
"12",1,7,"Fix-2nd",900,1,"Exp2"
"12",1,8,"Fix-2nd",1050,1,"Exp2"
"12",1,9,"Fix-2nd",600,1,"Exp2"
"12",1,10,"Fix-2nd",900,1,"Exp2"
"12",1,11,"Fix-2nd",900,1,"Exp2"
"12",1,12,"Fix-2nd",900,1,"Exp2"
"12",1,13,"Fix-2nd",300,0,"Exp2"
"12",1,14,"Fix-2nd",150,0,"Exp2"
"12",1,15,"Fix-2nd",450,1,"Exp2"
"12",1,16,"Fix-2nd",450,0,"Exp2"
"12",1,17,"Fix-2nd",150,0,"Exp2"
"12",1,18,"Fix-2nd",750,1,"Exp2"
"12",1,19,"Fix-2nd",600,1,"Exp2"
"12",1,21,"Fix-2nd",150,0,"Exp2"
"12",1,22,"Fix-2nd",300,0,"Exp2"
"12",1,23,"Fix-2nd",300,1,"Exp2"
"12",1,24,"Fix-2nd",750,0,"Exp2"
"12",1,25,"Fix-2nd",300,0,"Exp2"
"12",1,26,"Fix-2nd",450,0,"Exp2"
"12",1,27,"Fix-2nd",750,1,"Exp2"
"12",1,29,"Fix-2nd",900,1,"Exp2"
"12",1,30,"Fix-2nd",600,1,"Exp2"
"12",1,31,"Fix-2nd",1050,1,"Exp2"
"12",1,32,"Fix-2nd",150,0,"Exp2"
"12",1,33,"Fix-2nd",450,0,"Exp2"
"12",1,35,"Fix-2nd",300,0,"Exp2"
"12",1,36,"Fix-2nd",300,0,"Exp2"
"12",1,37,"Fix-2nd",450,0,"Exp2"
"12",1,38,"Fix-2nd",1050,1,"Exp2"
"12",1,39,"Fix-2nd",450,0,"Exp2"
"12",1,40,"Fix-2nd",300,0,"Exp2"
"12",1,41,"Fix-2nd",150,0,"Exp2"
"12",1,42,"Fix-2nd",300,0,"Exp2"
"12",1,44,"Fix-2nd",300,0,"Exp2"
"12",1,45,"Fix-2nd",900,1,"Exp2"
"12",1,46,"Fix-2nd",600,0,"Exp2"
"12",1,47,"Fix-2nd",900,1,"Exp2"
"12",1,49,"Fix-2nd",150,0,"Exp2"
"12",1,50,"Fix-2nd",600,1,"Exp2"
"12",1,51,"Fix-2nd",600,0,"Exp2"
"12",1,53,"Fix-2nd",450,0,"Exp2"
"12",1,55,"Fix-2nd",450,0,"Exp2"
"12",1,56,"Fix-2nd",750,1,"Exp2"
"12",1,57,"Fix-2nd",150,0,"Exp2"
"12",1,59,"Fix-2nd",750,1,"Exp2"
"12",1,61,"Fix-2nd",450,0,"Exp2"
"12",1,62,"Fix-2nd",1050,0,"Exp2"
"12",1,63,"Fix-2nd",1050,1,"Exp2"
"12",1,64,"Fix-2nd",600,0,"Exp2"
"12",1,67,"Fix-2nd",450,0,"Exp2"
"12",1,68,"Fix-2nd",600,0,"Exp2"
"12",1,69,"Fix-2nd",300,0,"Exp2"
"12",1,70,"Fix-2nd",600,0,"Exp2"
"12",1,71,"Fix-2nd",150,0,"Exp2"
"12",1,72,"Fix-2nd",300,0,"Exp2"
"12",1,74,"Fix-2nd",600,1,"Exp2"
"12",1,75,"Fix-2nd",150,0,"Exp2"
"12",1,76,"Fix-2nd",900,1,"Exp2"
"12",1,79,"Fix-2nd",750,1,"Exp2"
"12",1,82,"Fix-2nd",300,0,"Exp2"
"12",1,83,"Fix-2nd",900,1,"Exp2"
"12",1,84,"Fix-2nd",750,0,"Exp2"
"12",1,85,"Fix-2nd",450,0,"Exp2"
"12",1,89,"Fix-2nd",1050,1,"Exp2"
"12",1,90,"Fix-2nd",750,1,"Exp2"
"12",1,92,"Fix-2nd",150,0,"Exp2"
"12",1,94,"Fix-2nd",1050,1,"Exp2"
"12",1,95,"Fix-2nd",150,0,"Exp2"
"12",1,96,"Fix-2nd",750,1,"Exp2"
"12",1,97,"Fix-2nd",750,1,"Exp2"
"12",1,98,"Fix-2nd",900,1,"Exp2"
"12",1,99,"Fix-2nd",300,0,"Exp2"
"12",1,100,"Fix-2nd",600,0,"Exp2"
"12",1,101,"Fix-2nd",750,1,"Exp2"
"12",1,102,"Fix-2nd",300,0,"Exp2"
"12",1,104,"Fix-2nd",300,0,"Exp2"
"12",1,106,"Fix-2nd",150,0,"Exp2"
"12",1,107,"Fix-2nd",150,0,"Exp2"
"12",1,109,"Fix-2nd",600,1,"Exp2"
